row_id,date,country,store,product,num_sold
62256,62256,2020-07-21,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
62304,62304,2020-07-22,Belgium,KaggleMart,Kaggle Advanced Techniques,348.0
62352,62352,2020-07-23,Belgium,KaggleMart,Kaggle Advanced Techniques,340.0
62400,62400,2020-07-24,Belgium,KaggleMart,Kaggle Advanced Techniques,363.0
62448,62448,2020-07-25,Belgium,KaggleMart,Kaggle Advanced Techniques,402.0
62496,62496,2020-07-26,Belgium,KaggleMart,Kaggle Advanced Techniques,404.0
62544,62544,2020-07-27,Belgium,KaggleMart,Kaggle Advanced Techniques,333.0
62592,62592,2020-07-28,Belgium,KaggleMart,Kaggle Advanced Techniques,358.0
62640,62640,2020-07-29,Belgium,KaggleMart,Kaggle Advanced Techniques,334.0
62688,62688,2020-07-30,Belgium,KaggleMart,Kaggle Advanced Techniques,321.0
62736,62736,2020-07-31,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
62784,62784,2020-08-01,Belgium,KaggleMart,Kaggle Advanced Techniques,330.0
62832,62832,2020-08-02,Belgium,KaggleMart,Kaggle Advanced Techniques,391.0
62880,62880,2020-08-03,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
62928,62928,2020-08-04,Belgium,KaggleMart,Kaggle Advanced Techniques,297.0
62976,62976,2020-08-05,Belgium,KaggleMart,Kaggle Advanced Techniques,281.0
63024,63024,2020-08-06,Belgium,KaggleMart,Kaggle Advanced Techniques,289.0
63072,63072,2020-08-07,Belgium,KaggleMart,Kaggle Advanced Techniques,301.0
63120,63120,2020-08-08,Belgium,KaggleMart,Kaggle Advanced Techniques,330.0
63168,63168,2020-08-09,Belgium,KaggleMart,Kaggle Advanced Techniques,348.0
63216,63216,2020-08-10,Belgium,KaggleMart,Kaggle Advanced Techniques,314.0
63264,63264,2020-08-11,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
63312,63312,2020-08-12,Belgium,KaggleMart,Kaggle Advanced Techniques,303.0
63360,63360,2020-08-13,Belgium,KaggleMart,Kaggle Advanced Techniques,311.0
63408,63408,2020-08-14,Belgium,KaggleMart,Kaggle Advanced Techniques,318.0
63456,63456,2020-08-15,Belgium,KaggleMart,Kaggle Advanced Techniques,317.0
63504,63504,2020-08-16,Belgium,KaggleMart,Kaggle Advanced Techniques,368.0
63552,63552,2020-08-17,Belgium,KaggleMart,Kaggle Advanced Techniques,327.0
63600,63600,2020-08-18,Belgium,KaggleMart,Kaggle Advanced Techniques,323.0
63648,63648,2020-08-19,Belgium,KaggleMart,Kaggle Advanced Techniques,328.0
63696,63696,2020-08-20,Belgium,KaggleMart,Kaggle Advanced Techniques,351.0
63744,63744,2020-08-21,Belgium,KaggleMart,Kaggle Advanced Techniques,348.0
63792,63792,2020-08-22,Belgium,KaggleMart,Kaggle Advanced Techniques,352.0
63840,63840,2020-08-23,Belgium,KaggleMart,Kaggle Advanced Techniques,332.0
63888,63888,2020-08-24,Belgium,KaggleMart,Kaggle Advanced Techniques,275.0
63936,63936,2020-08-25,Belgium,KaggleMart,Kaggle Advanced Techniques,271.0
63984,63984,2020-08-26,Belgium,KaggleMart,Kaggle Advanced Techniques,289.0
64032,64032,2020-08-27,Belgium,KaggleMart,Kaggle Advanced Techniques,305.0
64080,64080,2020-08-28,Belgium,KaggleMart,Kaggle Advanced Techniques,308.0
64128,64128,2020-08-29,Belgium,KaggleMart,Kaggle Advanced Techniques,350.0
64176,64176,2020-08-30,Belgium,KaggleMart,Kaggle Advanced Techniques,379.0
64224,64224,2020-08-31,Belgium,KaggleMart,Kaggle Advanced Techniques,288.0
64272,64272,2020-09-01,Belgium,KaggleMart,Kaggle Advanced Techniques,299.0
64320,64320,2020-09-02,Belgium,KaggleMart,Kaggle Advanced Techniques,292.0
64368,64368,2020-09-03,Belgium,KaggleMart,Kaggle Advanced Techniques,298.0
64416,64416,2020-09-04,Belgium,KaggleMart,Kaggle Advanced Techniques,293.0
64464,64464,2020-09-05,Belgium,KaggleMart,Kaggle Advanced Techniques,300.0
64512,64512,2020-09-06,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
64560,64560,2020-09-07,Belgium,KaggleMart,Kaggle Advanced Techniques,273.0
64608,64608,2020-09-08,Belgium,KaggleMart,Kaggle Advanced Techniques,283.0
64656,64656,2020-09-09,Belgium,KaggleMart,Kaggle Advanced Techniques,311.0
64704,64704,2020-09-10,Belgium,KaggleMart,Kaggle Advanced Techniques,267.0
64752,64752,2020-09-11,Belgium,KaggleMart,Kaggle Advanced Techniques,284.0
64800,64800,2020-09-12,Belgium,KaggleMart,Kaggle Advanced Techniques,300.0
64848,64848,2020-09-13,Belgium,KaggleMart,Kaggle Advanced Techniques,338.0
64896,64896,2020-09-14,Belgium,KaggleMart,Kaggle Advanced Techniques,273.0
64944,64944,2020-09-15,Belgium,KaggleMart,Kaggle Advanced Techniques,257.0
64992,64992,2020-09-16,Belgium,KaggleMart,Kaggle Advanced Techniques,273.0
65040,65040,2020-09-17,Belgium,KaggleMart,Kaggle Advanced Techniques,289.0
65088,65088,2020-09-18,Belgium,KaggleMart,Kaggle Advanced Techniques,289.0
65136,65136,2020-09-19,Belgium,KaggleMart,Kaggle Advanced Techniques,303.0
65184,65184,2020-09-20,Belgium,KaggleMart,Kaggle Advanced Techniques,300.0
65232,65232,2020-09-21,Belgium,KaggleMart,Kaggle Advanced Techniques,263.0
65280,65280,2020-09-22,Belgium,KaggleMart,Kaggle Advanced Techniques,272.0
65328,65328,2020-09-23,Belgium,KaggleMart,Kaggle Advanced Techniques,276.0
65376,65376,2020-09-24,Belgium,KaggleMart,Kaggle Advanced Techniques,274.0
65424,65424,2020-09-25,Belgium,KaggleMart,Kaggle Advanced Techniques,282.0
65472,65472,2020-09-26,Belgium,KaggleMart,Kaggle Advanced Techniques,312.0
65520,65520,2020-09-27,Belgium,KaggleMart,Kaggle Advanced Techniques,303.0
65568,65568,2020-09-28,Belgium,KaggleMart,Kaggle Advanced Techniques,264.0
65616,65616,2020-09-29,Belgium,KaggleMart,Kaggle Advanced Techniques,277.0
65664,65664,2020-09-30,Belgium,KaggleMart,Kaggle Advanced Techniques,262.0
65712,65712,2020-10-01,Belgium,KaggleMart,Kaggle Advanced Techniques,287.0
65760,65760,2020-10-02,Belgium,KaggleMart,Kaggle Advanced Techniques,308.0
65808,65808,2020-10-03,Belgium,KaggleMart,Kaggle Advanced Techniques,318.0
65856,65856,2020-10-04,Belgium,KaggleMart,Kaggle Advanced Techniques,335.0
65904,65904,2020-10-05,Belgium,KaggleMart,Kaggle Advanced Techniques,279.0
65952,65952,2020-10-06,Belgium,KaggleMart,Kaggle Advanced Techniques,285.0
66000,66000,2020-10-07,Belgium,KaggleMart,Kaggle Advanced Techniques,278.0
66048,66048,2020-10-08,Belgium,KaggleMart,Kaggle Advanced Techniques,272.0
66096,66096,2020-10-09,Belgium,KaggleMart,Kaggle Advanced Techniques,288.0
66144,66144,2020-10-10,Belgium,KaggleMart,Kaggle Advanced Techniques,342.0
66192,66192,2020-10-11,Belgium,KaggleMart,Kaggle Advanced Techniques,354.0
66240,66240,2020-10-12,Belgium,KaggleMart,Kaggle Advanced Techniques,296.0
66288,66288,2020-10-13,Belgium,KaggleMart,Kaggle Advanced Techniques,275.0
66336,66336,2020-10-14,Belgium,KaggleMart,Kaggle Advanced Techniques,286.0
66384,66384,2020-10-15,Belgium,KaggleMart,Kaggle Advanced Techniques,307.0
66432,66432,2020-10-16,Belgium,KaggleMart,Kaggle Advanced Techniques,308.0
66480,66480,2020-10-17,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
66528,66528,2020-10-18,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
66576,66576,2020-10-19,Belgium,KaggleMart,Kaggle Advanced Techniques,252.0
66624,66624,2020-10-20,Belgium,KaggleMart,Kaggle Advanced Techniques,260.0
66672,66672,2020-10-21,Belgium,KaggleMart,Kaggle Advanced Techniques,271.0
66720,66720,2020-10-22,Belgium,KaggleMart,Kaggle Advanced Techniques,277.0
66768,66768,2020-10-23,Belgium,KaggleMart,Kaggle Advanced Techniques,257.0
66816,66816,2020-10-24,Belgium,KaggleMart,Kaggle Advanced Techniques,288.0
66864,66864,2020-10-25,Belgium,KaggleMart,Kaggle Advanced Techniques,326.0
66912,66912,2020-10-26,Belgium,KaggleMart,Kaggle Advanced Techniques,283.0
66960,66960,2020-10-27,Belgium,KaggleMart,Kaggle Advanced Techniques,296.0
67008,67008,2020-10-28,Belgium,KaggleMart,Kaggle Advanced Techniques,300.0
67056,67056,2020-10-29,Belgium,KaggleMart,Kaggle Advanced Techniques,296.0
67104,67104,2020-10-30,Belgium,KaggleMart,Kaggle Advanced Techniques,284.0
67152,67152,2020-10-31,Belgium,KaggleMart,Kaggle Advanced Techniques,311.0
67200,67200,2020-11-01,Belgium,KaggleMart,Kaggle Advanced Techniques,319.0
67248,67248,2020-11-02,Belgium,KaggleMart,Kaggle Advanced Techniques,308.0
67296,67296,2020-11-03,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
67344,67344,2020-11-04,Belgium,KaggleMart,Kaggle Advanced Techniques,329.0
67392,67392,2020-11-05,Belgium,KaggleMart,Kaggle Advanced Techniques,331.0
67440,67440,2020-11-06,Belgium,KaggleMart,Kaggle Advanced Techniques,364.0
67488,67488,2020-11-07,Belgium,KaggleMart,Kaggle Advanced Techniques,385.0
67536,67536,2020-11-08,Belgium,KaggleMart,Kaggle Advanced Techniques,393.0
67584,67584,2020-11-09,Belgium,KaggleMart,Kaggle Advanced Techniques,300.0
67632,67632,2020-11-10,Belgium,KaggleMart,Kaggle Advanced Techniques,317.0
67680,67680,2020-11-11,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
67728,67728,2020-11-12,Belgium,KaggleMart,Kaggle Advanced Techniques,313.0
67776,67776,2020-11-13,Belgium,KaggleMart,Kaggle Advanced Techniques,339.0
67824,67824,2020-11-14,Belgium,KaggleMart,Kaggle Advanced Techniques,406.0
67872,67872,2020-11-15,Belgium,KaggleMart,Kaggle Advanced Techniques,398.0
67920,67920,2020-11-16,Belgium,KaggleMart,Kaggle Advanced Techniques,364.0
67968,67968,2020-11-17,Belgium,KaggleMart,Kaggle Advanced Techniques,337.0
68016,68016,2020-11-18,Belgium,KaggleMart,Kaggle Advanced Techniques,312.0
68064,68064,2020-11-19,Belgium,KaggleMart,Kaggle Advanced Techniques,309.0
68112,68112,2020-11-20,Belgium,KaggleMart,Kaggle Advanced Techniques,340.0
68160,68160,2020-11-21,Belgium,KaggleMart,Kaggle Advanced Techniques,383.0
68208,68208,2020-11-22,Belgium,KaggleMart,Kaggle Advanced Techniques,355.0
68256,68256,2020-11-23,Belgium,KaggleMart,Kaggle Advanced Techniques,305.0
68304,68304,2020-11-24,Belgium,KaggleMart,Kaggle Advanced Techniques,293.0
68352,68352,2020-11-25,Belgium,KaggleMart,Kaggle Advanced Techniques,316.0
68400,68400,2020-11-26,Belgium,KaggleMart,Kaggle Advanced Techniques,320.0
68448,68448,2020-11-27,Belgium,KaggleMart,Kaggle Advanced Techniques,350.0
68496,68496,2020-11-28,Belgium,KaggleMart,Kaggle Advanced Techniques,376.0
68544,68544,2020-11-29,Belgium,KaggleMart,Kaggle Advanced Techniques,379.0
68592,68592,2020-11-30,Belgium,KaggleMart,Kaggle Advanced Techniques,305.0
68640,68640,2020-12-01,Belgium,KaggleMart,Kaggle Advanced Techniques,321.0
68688,68688,2020-12-02,Belgium,KaggleMart,Kaggle Advanced Techniques,313.0
68736,68736,2020-12-03,Belgium,KaggleMart,Kaggle Advanced Techniques,333.0
68784,68784,2020-12-04,Belgium,KaggleMart,Kaggle Advanced Techniques,341.0
68832,68832,2020-12-05,Belgium,KaggleMart,Kaggle Advanced Techniques,380.0
68880,68880,2020-12-06,Belgium,KaggleMart,Kaggle Advanced Techniques,411.0
68928,68928,2020-12-07,Belgium,KaggleMart,Kaggle Advanced Techniques,334.0
68976,68976,2020-12-08,Belgium,KaggleMart,Kaggle Advanced Techniques,335.0
69024,69024,2020-12-09,Belgium,KaggleMart,Kaggle Advanced Techniques,324.0
69072,69072,2020-12-10,Belgium,KaggleMart,Kaggle Advanced Techniques,333.0
69120,69120,2020-12-11,Belgium,KaggleMart,Kaggle Advanced Techniques,335.0
69168,69168,2020-12-12,Belgium,KaggleMart,Kaggle Advanced Techniques,346.0
69216,69216,2020-12-13,Belgium,KaggleMart,Kaggle Advanced Techniques,416.0
69264,69264,2020-12-14,Belgium,KaggleMart,Kaggle Advanced Techniques,337.0
69312,69312,2020-12-15,Belgium,KaggleMart,Kaggle Advanced Techniques,313.0
69360,69360,2020-12-16,Belgium,KaggleMart,Kaggle Advanced Techniques,340.0
69408,69408,2020-12-17,Belgium,KaggleMart,Kaggle Advanced Techniques,342.0
69456,69456,2020-12-18,Belgium,KaggleMart,Kaggle Advanced Techniques,356.0
69504,69504,2020-12-19,Belgium,KaggleMart,Kaggle Advanced Techniques,390.0
69552,69552,2020-12-20,Belgium,KaggleMart,Kaggle Advanced Techniques,429.0
69600,69600,2020-12-21,Belgium,KaggleMart,Kaggle Advanced Techniques,322.0
69648,69648,2020-12-22,Belgium,KaggleMart,Kaggle Advanced Techniques,377.0
69696,69696,2020-12-23,Belgium,KaggleMart,Kaggle Advanced Techniques,317.0
69744,69744,2020-12-24,Belgium,KaggleMart,Kaggle Advanced Techniques,336.0
69792,69792,2020-12-25,Belgium,KaggleMart,Kaggle Advanced Techniques,387.0
69840,69840,2020-12-26,Belgium,KaggleMart,Kaggle Advanced Techniques,480.0
69888,69888,2020-12-27,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
69936,69936,2020-12-28,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
69984,69984,2020-12-29,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
70032,70032,2020-12-30,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
70080,70080,2020-12-31,Belgium,KaggleMart,Kaggle Advanced Techniques,413.9516129032258
