0,mark,prod,date
354,18335826000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-20
355,22129362000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-21
356,26931125000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-22
357,32672867000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-23
358,39721774000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-24
359,47539240000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-25
360,57662090000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-26
361,70617540000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-27
362,85663900000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-28
363,102646000000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-29
364,125021690000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-30
365,152678660000000.0,KaggleMart,Kaggle for Kids: One Smart Goose,2020-12-31
366,402.18976,KaggleMart,Kaggle Advanced Techniques,2020-01-01
367,401.14377,KaggleMart,Kaggle Advanced Techniques,2020-01-02
368,401.91232,KaggleMart,Kaggle Advanced Techniques,2020-01-03
369,403.04327,KaggleMart,Kaggle Advanced Techniques,2020-01-04
370,404.40125,KaggleMart,Kaggle Advanced Techniques,2020-01-05
371,405.8646,KaggleMart,Kaggle Advanced Techniques,2020-01-06
372,407.3578,KaggleMart,Kaggle Advanced Techniques,2020-01-07
373,408.8354,KaggleMart,Kaggle Advanced Techniques,2020-01-08
374,410.27362,KaggleMart,Kaggle Advanced Techniques,2020-01-09
375,411.66068,KaggleMart,Kaggle Advanced Techniques,2020-01-10
376,412.9915,KaggleMart,Kaggle Advanced Techniques,2020-01-11
377,414.27078,KaggleMart,Kaggle Advanced Techniques,2020-01-12
378,415.50314,KaggleMart,Kaggle Advanced Techniques,2020-01-13
379,416.7029,KaggleMart,Kaggle Advanced Techniques,2020-01-14
380,417.87717,KaggleMart,Kaggle Advanced Techniques,2020-01-15
381,419.02316,KaggleMart,Kaggle Advanced Techniques,2020-01-16
382,420.15033,KaggleMart,Kaggle Advanced Techniques,2020-01-17
383,421.2543,KaggleMart,Kaggle Advanced Techniques,2020-01-18
384,422.33527,KaggleMart,Kaggle Advanced Techniques,2020-01-19
385,423.39648,KaggleMart,Kaggle Advanced Techniques,2020-01-20
386,424.4402,KaggleMart,Kaggle Advanced Techniques,2020-01-21
387,425.46817,KaggleMart,Kaggle Advanced Techniques,2020-01-22
388,426.4819,KaggleMart,Kaggle Advanced Techniques,2020-01-23
389,427.4814,KaggleMart,Kaggle Advanced Techniques,2020-01-24
390,428.48337,KaggleMart,Kaggle Advanced Techniques,2020-01-25
391,429.50513,KaggleMart,Kaggle Advanced Techniques,2020-01-26
392,430.55386,KaggleMart,Kaggle Advanced Techniques,2020-01-27
393,431.58795,KaggleMart,Kaggle Advanced Techniques,2020-01-28
394,432.62375,KaggleMart,Kaggle Advanced Techniques,2020-01-29
395,433.6716,KaggleMart,Kaggle Advanced Techniques,2020-01-30
396,434.70898,KaggleMart,Kaggle Advanced Techniques,2020-01-31
397,435.69147,KaggleMart,Kaggle Advanced Techniques,2020-02-01
398,436.88065,KaggleMart,Kaggle Advanced Techniques,2020-02-02
399,437.87134,KaggleMart,Kaggle Advanced Techniques,2020-02-03
400,438.8055,KaggleMart,Kaggle Advanced Techniques,2020-02-04
401,439.69873,KaggleMart,Kaggle Advanced Techniques,2020-02-05
402,440.5655,KaggleMart,Kaggle Advanced Techniques,2020-02-06
403,441.41522,KaggleMart,Kaggle Advanced Techniques,2020-02-07
404,442.25565,KaggleMart,Kaggle Advanced Techniques,2020-02-08
405,443.09174,KaggleMart,Kaggle Advanced Techniques,2020-02-09
406,443.92795,KaggleMart,Kaggle Advanced Techniques,2020-02-10
407,444.76877,KaggleMart,Kaggle Advanced Techniques,2020-02-11
408,445.61807,KaggleMart,Kaggle Advanced Techniques,2020-02-12
409,446.47354,KaggleMart,Kaggle Advanced Techniques,2020-02-13
410,447.33157,KaggleMart,Kaggle Advanced Techniques,2020-02-14
411,448.19235,KaggleMart,Kaggle Advanced Techniques,2020-02-15
412,449.0557,KaggleMart,Kaggle Advanced Techniques,2020-02-16
413,449.9218,KaggleMart,Kaggle Advanced Techniques,2020-02-17
414,450.7913,KaggleMart,Kaggle Advanced Techniques,2020-02-18
415,451.6647,KaggleMart,Kaggle Advanced Techniques,2020-02-19
416,452.54242,KaggleMart,Kaggle Advanced Techniques,2020-02-20
417,453.41672,KaggleMart,Kaggle Advanced Techniques,2020-02-21
418,454.29538,KaggleMart,Kaggle Advanced Techniques,2020-02-22
419,455.18982,KaggleMart,Kaggle Advanced Techniques,2020-02-23
420,456.096,KaggleMart,Kaggle Advanced Techniques,2020-02-24
421,457.01666,KaggleMart,Kaggle Advanced Techniques,2020-02-25
422,457.96835,KaggleMart,Kaggle Advanced Techniques,2020-02-26
423,458.93802,KaggleMart,Kaggle Advanced Techniques,2020-02-27
424,459.93787,KaggleMart,Kaggle Advanced Techniques,2020-02-28
425,460.97733,KaggleMart,Kaggle Advanced Techniques,2020-02-29
426,462.0474,KaggleMart,Kaggle Advanced Techniques,2020-03-01
427,463.2558,KaggleMart,Kaggle Advanced Techniques,2020-03-02
428,464.2727,KaggleMart,Kaggle Advanced Techniques,2020-03-03
429,465.21924,KaggleMart,Kaggle Advanced Techniques,2020-03-04
430,466.15732,KaggleMart,Kaggle Advanced Techniques,2020-03-05
431,467.1001,KaggleMart,Kaggle Advanced Techniques,2020-03-06
432,468.05493,KaggleMart,Kaggle Advanced Techniques,2020-03-07
433,469.02573,KaggleMart,Kaggle Advanced Techniques,2020-03-08
434,470.01437,KaggleMart,Kaggle Advanced Techniques,2020-03-09
435,471.02127,KaggleMart,Kaggle Advanced Techniques,2020-03-10
436,472.04623,KaggleMart,Kaggle Advanced Techniques,2020-03-11
437,473.08856,KaggleMart,Kaggle Advanced Techniques,2020-03-12
438,474.1477,KaggleMart,Kaggle Advanced Techniques,2020-03-13
439,475.22287,KaggleMart,Kaggle Advanced Techniques,2020-03-14
440,476.31366,KaggleMart,Kaggle Advanced Techniques,2020-03-15
441,477.41956,KaggleMart,Kaggle Advanced Techniques,2020-03-16
442,478.54037,KaggleMart,Kaggle Advanced Techniques,2020-03-17
443,479.67618,KaggleMart,Kaggle Advanced Techniques,2020-03-18
444,480.82697,KaggleMart,Kaggle Advanced Techniques,2020-03-19
445,481.99313,KaggleMart,Kaggle Advanced Techniques,2020-03-20
446,483.1643,KaggleMart,Kaggle Advanced Techniques,2020-03-21
447,484.3498,KaggleMart,Kaggle Advanced Techniques,2020-03-22
448,485.54843,KaggleMart,Kaggle Advanced Techniques,2020-03-23
449,486.75266,KaggleMart,Kaggle Advanced Techniques,2020-03-24
450,487.95154,KaggleMart,Kaggle Advanced Techniques,2020-03-25
451,489.15182,KaggleMart,Kaggle Advanced Techniques,2020-03-26
452,490.36053,KaggleMart,Kaggle Advanced Techniques,2020-03-27
453,491.60175,KaggleMart,Kaggle Advanced Techniques,2020-03-28
454,492.8874,KaggleMart,Kaggle Advanced Techniques,2020-03-29
455,494.21112,KaggleMart,Kaggle Advanced Techniques,2020-03-30
456,495.55945,KaggleMart,Kaggle Advanced Techniques,2020-03-31
457,496.92355,KaggleMart,Kaggle Advanced Techniques,2020-04-01
458,498.35825,KaggleMart,Kaggle Advanced Techniques,2020-04-02
459,499.55396,KaggleMart,Kaggle Advanced Techniques,2020-04-03
460,500.7367,KaggleMart,Kaggle Advanced Techniques,2020-04-04
461,501.9136,KaggleMart,Kaggle Advanced Techniques,2020-04-05
462,503.09482,KaggleMart,Kaggle Advanced Techniques,2020-04-06
463,504.28473,KaggleMart,Kaggle Advanced Techniques,2020-04-07
464,505.48477,KaggleMart,Kaggle Advanced Techniques,2020-04-08
465,506.69464,KaggleMart,Kaggle Advanced Techniques,2020-04-09
466,507.91214,KaggleMart,Kaggle Advanced Techniques,2020-04-10
467,509.13474,KaggleMart,Kaggle Advanced Techniques,2020-04-11
468,510.3598,KaggleMart,Kaggle Advanced Techniques,2020-04-12
469,511.5847,KaggleMart,Kaggle Advanced Techniques,2020-04-13
470,512.8066,KaggleMart,Kaggle Advanced Techniques,2020-04-14
471,514.02295,KaggleMart,Kaggle Advanced Techniques,2020-04-15
472,515.23126,KaggleMart,Kaggle Advanced Techniques,2020-04-16
473,516.4518,KaggleMart,Kaggle Advanced Techniques,2020-04-17
474,517.73627,KaggleMart,Kaggle Advanced Techniques,2020-04-18
475,519.0531,KaggleMart,Kaggle Advanced Techniques,2020-04-19
476,520.38904,KaggleMart,Kaggle Advanced Techniques,2020-04-20
477,521.746,KaggleMart,Kaggle Advanced Techniques,2020-04-21
478,523.115,KaggleMart,Kaggle Advanced Techniques,2020-04-22
479,524.5066,KaggleMart,Kaggle Advanced Techniques,2020-04-23
480,525.91656,KaggleMart,Kaggle Advanced Techniques,2020-04-24
481,527.33673,KaggleMart,Kaggle Advanced Techniques,2020-04-25
482,528.7698,KaggleMart,Kaggle Advanced Techniques,2020-04-26
483,530.2262,KaggleMart,Kaggle Advanced Techniques,2020-04-27
484,531.7096,KaggleMart,Kaggle Advanced Techniques,2020-04-28
485,533.2216,KaggleMart,Kaggle Advanced Techniques,2020-04-29
486,534.7784,KaggleMart,Kaggle Advanced Techniques,2020-04-30
487,536.3754,KaggleMart,Kaggle Advanced Techniques,2020-05-01
488,538.161,KaggleMart,Kaggle Advanced Techniques,2020-05-02
489,539.8519,KaggleMart,Kaggle Advanced Techniques,2020-05-03
490,541.59503,KaggleMart,Kaggle Advanced Techniques,2020-05-04
491,543.3757,KaggleMart,Kaggle Advanced Techniques,2020-05-05
492,545.20135,KaggleMart,Kaggle Advanced Techniques,2020-05-06
493,547.0755,KaggleMart,Kaggle Advanced Techniques,2020-05-07
494,548.9993,KaggleMart,Kaggle Advanced Techniques,2020-05-08
495,550.9733,KaggleMart,Kaggle Advanced Techniques,2020-05-09
496,552.9975,KaggleMart,Kaggle Advanced Techniques,2020-05-10
497,555.0712,KaggleMart,Kaggle Advanced Techniques,2020-05-11
498,557.19385,KaggleMart,Kaggle Advanced Techniques,2020-05-12
499,559.3618,KaggleMart,Kaggle Advanced Techniques,2020-05-13
500,561.57605,KaggleMart,Kaggle Advanced Techniques,2020-05-14
501,563.83496,KaggleMart,Kaggle Advanced Techniques,2020-05-15
502,566.15607,KaggleMart,Kaggle Advanced Techniques,2020-05-16
503,568.5474,KaggleMart,Kaggle Advanced Techniques,2020-05-17
504,570.9881,KaggleMart,Kaggle Advanced Techniques,2020-05-18
505,573.4759,KaggleMart,Kaggle Advanced Techniques,2020-05-19
506,576.0078,KaggleMart,Kaggle Advanced Techniques,2020-05-20
507,578.5808,KaggleMart,Kaggle Advanced Techniques,2020-05-21
508,581.1742,KaggleMart,Kaggle Advanced Techniques,2020-05-22
509,583.79407,KaggleMart,Kaggle Advanced Techniques,2020-05-23
510,586.4315,KaggleMart,Kaggle Advanced Techniques,2020-05-24
511,589.0741,KaggleMart,Kaggle Advanced Techniques,2020-05-25
512,591.6987,KaggleMart,Kaggle Advanced Techniques,2020-05-26
513,594.3175,KaggleMart,Kaggle Advanced Techniques,2020-05-27
514,596.92444,KaggleMart,Kaggle Advanced Techniques,2020-05-28
515,599.53107,KaggleMart,Kaggle Advanced Techniques,2020-05-29
516,602.2703,KaggleMart,Kaggle Advanced Techniques,2020-05-30
517,605.07324,KaggleMart,Kaggle Advanced Techniques,2020-05-31
518,607.9223,KaggleMart,Kaggle Advanced Techniques,2020-06-01
519,610.794,KaggleMart,Kaggle Advanced Techniques,2020-06-02
520,613.3728,KaggleMart,Kaggle Advanced Techniques,2020-06-03
521,615.8464,KaggleMart,Kaggle Advanced Techniques,2020-06-04
522,618.1278,KaggleMart,Kaggle Advanced Techniques,2020-06-05
523,620.2356,KaggleMart,Kaggle Advanced Techniques,2020-06-06
524,622.2908,KaggleMart,Kaggle Advanced Techniques,2020-06-07
525,624.2082,KaggleMart,Kaggle Advanced Techniques,2020-06-08
526,625.99176,KaggleMart,Kaggle Advanced Techniques,2020-06-09
527,627.629,KaggleMart,Kaggle Advanced Techniques,2020-06-10
528,629.1035,KaggleMart,Kaggle Advanced Techniques,2020-06-11
529,630.4115,KaggleMart,Kaggle Advanced Techniques,2020-06-12
530,631.589,KaggleMart,Kaggle Advanced Techniques,2020-06-13
531,632.6249,KaggleMart,Kaggle Advanced Techniques,2020-06-14
532,633.45654,KaggleMart,Kaggle Advanced Techniques,2020-06-15
533,634.0909,KaggleMart,Kaggle Advanced Techniques,2020-06-16
534,634.49457,KaggleMart,Kaggle Advanced Techniques,2020-06-17
535,634.59686,KaggleMart,Kaggle Advanced Techniques,2020-06-18
536,634.4101,KaggleMart,Kaggle Advanced Techniques,2020-06-19
537,633.9779,KaggleMart,Kaggle Advanced Techniques,2020-06-20
538,633.25494,KaggleMart,Kaggle Advanced Techniques,2020-06-21
539,632.2322,KaggleMart,Kaggle Advanced Techniques,2020-06-22
540,630.89105,KaggleMart,Kaggle Advanced Techniques,2020-06-23
541,629.2514,KaggleMart,Kaggle Advanced Techniques,2020-06-24
542,627.285,KaggleMart,Kaggle Advanced Techniques,2020-06-25
543,624.9914,KaggleMart,Kaggle Advanced Techniques,2020-06-26
544,622.3816,KaggleMart,Kaggle Advanced Techniques,2020-06-27
545,619.45734,KaggleMart,Kaggle Advanced Techniques,2020-06-28
546,616.234,KaggleMart,Kaggle Advanced Techniques,2020-06-29
547,612.7179,KaggleMart,Kaggle Advanced Techniques,2020-06-30
548,608.9142,KaggleMart,Kaggle Advanced Techniques,2020-07-01
549,604.6075,KaggleMart,Kaggle Advanced Techniques,2020-07-02
550,599.66284,KaggleMart,Kaggle Advanced Techniques,2020-07-03
551,594.36884,KaggleMart,Kaggle Advanced Techniques,2020-07-04
552,588.7052,KaggleMart,Kaggle Advanced Techniques,2020-07-05
553,582.69135,KaggleMart,Kaggle Advanced Techniques,2020-07-06
554,576.35376,KaggleMart,Kaggle Advanced Techniques,2020-07-07
555,569.7364,KaggleMart,Kaggle Advanced Techniques,2020-07-08
556,562.8618,KaggleMart,Kaggle Advanced Techniques,2020-07-09
557,555.7657,KaggleMart,Kaggle Advanced Techniques,2020-07-10
558,548.4785,KaggleMart,Kaggle Advanced Techniques,2020-07-11
559,541.0368,KaggleMart,Kaggle Advanced Techniques,2020-07-12
560,533.47144,KaggleMart,Kaggle Advanced Techniques,2020-07-13
561,525.82086,KaggleMart,Kaggle Advanced Techniques,2020-07-14
562,518.12537,KaggleMart,Kaggle Advanced Techniques,2020-07-15
563,510.4204,KaggleMart,Kaggle Advanced Techniques,2020-07-16
564,502.74063,KaggleMart,Kaggle Advanced Techniques,2020-07-17
565,495.13348,KaggleMart,Kaggle Advanced Techniques,2020-07-18
566,487.5975,KaggleMart,Kaggle Advanced Techniques,2020-07-19
567,480.15906,KaggleMart,Kaggle Advanced Techniques,2020-07-20
568,472.8408,KaggleMart,Kaggle Advanced Techniques,2020-07-21
569,465.69562,KaggleMart,Kaggle Advanced Techniques,2020-07-22
570,458.71848,KaggleMart,Kaggle Advanced Techniques,2020-07-23
571,451.93475,KaggleMart,Kaggle Advanced Techniques,2020-07-24
572,445.35193,KaggleMart,Kaggle Advanced Techniques,2020-07-25
573,438.99673,KaggleMart,Kaggle Advanced Techniques,2020-07-26
574,432.85364,KaggleMart,Kaggle Advanced Techniques,2020-07-27
575,426.96725,KaggleMart,Kaggle Advanced Techniques,2020-07-28
576,421.3193,KaggleMart,Kaggle Advanced Techniques,2020-07-29
577,415.9406,KaggleMart,Kaggle Advanced Techniques,2020-07-30
578,410.82758,KaggleMart,Kaggle Advanced Techniques,2020-07-31
579,405.98288,KaggleMart,Kaggle Advanced Techniques,2020-08-01
580,401.6354,KaggleMart,Kaggle Advanced Techniques,2020-08-02
581,397.54572,KaggleMart,Kaggle Advanced Techniques,2020-08-03
582,393.77994,KaggleMart,Kaggle Advanced Techniques,2020-08-04
583,390.32104,KaggleMart,Kaggle Advanced Techniques,2020-08-05
584,387.08432,KaggleMart,Kaggle Advanced Techniques,2020-08-06
585,384.0206,KaggleMart,Kaggle Advanced Techniques,2020-08-07
586,381.13083,KaggleMart,Kaggle Advanced Techniques,2020-08-08
587,378.41287,KaggleMart,Kaggle Advanced Techniques,2020-08-09
588,375.85196,KaggleMart,Kaggle Advanced Techniques,2020-08-10
589,373.4343,KaggleMart,Kaggle Advanced Techniques,2020-08-11
590,371.14975,KaggleMart,Kaggle Advanced Techniques,2020-08-12
591,368.98892,KaggleMart,Kaggle Advanced Techniques,2020-08-13
592,366.9395,KaggleMart,Kaggle Advanced Techniques,2020-08-14
593,364.99768,KaggleMart,Kaggle Advanced Techniques,2020-08-15
594,363.1573,KaggleMart,Kaggle Advanced Techniques,2020-08-16
595,361.40683,KaggleMart,Kaggle Advanced Techniques,2020-08-17
596,359.7397,KaggleMart,Kaggle Advanced Techniques,2020-08-18
597,358.15054,KaggleMart,Kaggle Advanced Techniques,2020-08-19
598,356.64697,KaggleMart,Kaggle Advanced Techniques,2020-08-20
599,355.21783,KaggleMart,Kaggle Advanced Techniques,2020-08-21
600,353.85434,KaggleMart,Kaggle Advanced Techniques,2020-08-22
601,352.55542,KaggleMart,Kaggle Advanced Techniques,2020-08-23
602,351.3165,KaggleMart,Kaggle Advanced Techniques,2020-08-24
603,350.13358,KaggleMart,Kaggle Advanced Techniques,2020-08-25
604,349.0233,KaggleMart,Kaggle Advanced Techniques,2020-08-26
605,347.98096,KaggleMart,Kaggle Advanced Techniques,2020-08-27
606,346.98532,KaggleMart,Kaggle Advanced Techniques,2020-08-28
607,346.029,KaggleMart,Kaggle Advanced Techniques,2020-08-29
608,345.11075,KaggleMart,Kaggle Advanced Techniques,2020-08-30
609,344.23038,KaggleMart,Kaggle Advanced Techniques,2020-08-31
610,343.3832,KaggleMart,Kaggle Advanced Techniques,2020-09-01
611,342.69138,KaggleMart,Kaggle Advanced Techniques,2020-09-02
612,341.95825,KaggleMart,Kaggle Advanced Techniques,2020-09-03
613,341.22324,KaggleMart,Kaggle Advanced Techniques,2020-09-04
614,340.49832,KaggleMart,Kaggle Advanced Techniques,2020-09-05
615,339.79,KaggleMart,Kaggle Advanced Techniques,2020-09-06
616,339.10297,KaggleMart,Kaggle Advanced Techniques,2020-09-07
617,338.44052,KaggleMart,Kaggle Advanced Techniques,2020-09-08
618,337.8039,KaggleMart,Kaggle Advanced Techniques,2020-09-09
619,337.19455,KaggleMart,Kaggle Advanced Techniques,2020-09-10
620,336.61227,KaggleMart,Kaggle Advanced Techniques,2020-09-11
621,336.0573,KaggleMart,Kaggle Advanced Techniques,2020-09-12
622,335.53076,KaggleMart,Kaggle Advanced Techniques,2020-09-13
623,335.03238,KaggleMart,Kaggle Advanced Techniques,2020-09-14
624,334.56448,KaggleMart,Kaggle Advanced Techniques,2020-09-15
625,334.13058,KaggleMart,Kaggle Advanced Techniques,2020-09-16
626,333.73477,KaggleMart,Kaggle Advanced Techniques,2020-09-17
627,333.3611,KaggleMart,Kaggle Advanced Techniques,2020-09-18
628,333.01193,KaggleMart,Kaggle Advanced Techniques,2020-09-19
629,332.6889,KaggleMart,Kaggle Advanced Techniques,2020-09-20
630,332.39355,KaggleMart,Kaggle Advanced Techniques,2020-09-21
631,332.12732,KaggleMart,Kaggle Advanced Techniques,2020-09-22
632,331.88193,KaggleMart,Kaggle Advanced Techniques,2020-09-23
633,331.65607,KaggleMart,Kaggle Advanced Techniques,2020-09-24
634,331.44815,KaggleMart,Kaggle Advanced Techniques,2020-09-25
635,331.25735,KaggleMart,Kaggle Advanced Techniques,2020-09-26
636,331.08084,KaggleMart,Kaggle Advanced Techniques,2020-09-27
637,330.91782,KaggleMart,Kaggle Advanced Techniques,2020-09-28
638,330.767,KaggleMart,Kaggle Advanced Techniques,2020-09-29
639,330.62787,KaggleMart,Kaggle Advanced Techniques,2020-09-30
640,330.4994,KaggleMart,Kaggle Advanced Techniques,2020-10-01
641,330.5777,KaggleMart,Kaggle Advanced Techniques,2020-10-02
642,330.59225,KaggleMart,Kaggle Advanced Techniques,2020-10-03
643,330.61215,KaggleMart,Kaggle Advanced Techniques,2020-10-04
644,330.64908,KaggleMart,Kaggle Advanced Techniques,2020-10-05
645,330.71112,KaggleMart,Kaggle Advanced Techniques,2020-10-06
646,330.80295,KaggleMart,Kaggle Advanced Techniques,2020-10-07
647,330.92673,KaggleMart,Kaggle Advanced Techniques,2020-10-08
648,331.08353,KaggleMart,Kaggle Advanced Techniques,2020-10-09
649,331.27353,KaggleMart,Kaggle Advanced Techniques,2020-10-10
650,331.49612,KaggleMart,Kaggle Advanced Techniques,2020-10-11
651,331.75012,KaggleMart,Kaggle Advanced Techniques,2020-10-12
652,332.03378,KaggleMart,Kaggle Advanced Techniques,2020-10-13
653,332.34372,KaggleMart,Kaggle Advanced Techniques,2020-10-14
654,332.6796,KaggleMart,Kaggle Advanced Techniques,2020-10-15
655,333.04144,KaggleMart,Kaggle Advanced Techniques,2020-10-16
656,333.4293,KaggleMart,Kaggle Advanced Techniques,2020-10-17
657,333.8433,KaggleMart,Kaggle Advanced Techniques,2020-10-18
658,334.28326,KaggleMart,Kaggle Advanced Techniques,2020-10-19
659,334.74893,KaggleMart,Kaggle Advanced Techniques,2020-10-20
660,335.23965,KaggleMart,Kaggle Advanced Techniques,2020-10-21
661,335.75458,KaggleMart,Kaggle Advanced Techniques,2020-10-22
662,336.29242,KaggleMart,Kaggle Advanced Techniques,2020-10-23
663,336.85165,KaggleMart,Kaggle Advanced Techniques,2020-10-24
664,337.4303,KaggleMart,Kaggle Advanced Techniques,2020-10-25
665,338.02615,KaggleMart,Kaggle Advanced Techniques,2020-10-26
666,338.6366,KaggleMart,Kaggle Advanced Techniques,2020-10-27
667,339.25583,KaggleMart,Kaggle Advanced Techniques,2020-10-28
668,339.87894,KaggleMart,Kaggle Advanced Techniques,2020-10-29
669,340.5029,KaggleMart,Kaggle Advanced Techniques,2020-10-30
670,341.13528,KaggleMart,Kaggle Advanced Techniques,2020-10-31
671,341.77646,KaggleMart,Kaggle Advanced Techniques,2020-11-01
672,342.64227,KaggleMart,Kaggle Advanced Techniques,2020-11-02
673,343.436,KaggleMart,Kaggle Advanced Techniques,2020-11-03
674,344.23718,KaggleMart,Kaggle Advanced Techniques,2020-11-04
675,345.05753,KaggleMart,Kaggle Advanced Techniques,2020-11-05
676,345.9053,KaggleMart,Kaggle Advanced Techniques,2020-11-06
677,346.78534,KaggleMart,Kaggle Advanced Techniques,2020-11-07
678,347.7003,KaggleMart,Kaggle Advanced Techniques,2020-11-08
679,348.65128,KaggleMart,Kaggle Advanced Techniques,2020-11-09
