0,mark_,prod_,country_,date_
334,-27.243532,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-11-30
335,-26.509695,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-01
336,-65.7922,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-02
337,-43.62627,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-03
338,-38.775593,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-04
339,-4.661459,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-05
340,30.074503,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-06
341,-26.992544,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-07
342,-59.348007,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-08
343,-49.888905,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-09
344,-48.151836,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-10
345,-33.766277,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-11
346,6.733187,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-12
347,39.55986,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-13
348,-32.663666,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-14
349,-50.604385,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-15
350,-49.8772,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-16
351,-45.21371,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-17
352,-31.479914,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-18
353,12.375525,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-19
354,34.041527,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-20
355,-41.622932,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-21
356,-46.173374,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-22
357,-45.68825,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-23
358,-41.146454,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-24
359,-27.912205,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-25
360,12.031227,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-26
361,28.786093,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-27
362,-31.776312,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-28
363,-28.98273,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-29
364,-35.297195,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-30
365,-37.41409,KaggleMart,Kaggle for Kids: One Smart Goose,France,2020-12-31
366,-33.596508,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-01
367,-20.620258,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-02
368,-7.4017167,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-03
369,19.963268,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-04
370,30.55511,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-05
371,-28.537392,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-06
372,-17.951773,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-07
373,-13.024187,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-08
374,-13.14577,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-09
375,-4.087174,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-10
376,20.756262,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-11
377,30.6839,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-12
378,-30.038036,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-13
379,-25.52456,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-14
380,-22.429724,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-15
381,-20.930782,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-16
382,-7.210149,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-17
383,17.47514,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-18
384,29.568064,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-19
385,-30.278059,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-20
386,-28.54001,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-21
387,-25.970512,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-22
388,-25.66518,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-23
389,-8.508891,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-24
390,15.827067,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-25
391,29.866407,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-26
392,-27.28063,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-27
393,-17.775051,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-28
394,-18.712782,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-29
395,-24.358112,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-30
396,-8.289922,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-01-31
397,15.716102,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-01
398,30.97366,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-02
399,-27.009493,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-03
400,-17.931078,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-04
401,-12.826365,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-05
402,-10.669234,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-06
403,-1.7454258,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-07
404,23.8152,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-08
405,34.82991,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-09
406,-27.725746,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-10
407,-25.118294,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-11
408,-20.608658,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-12
409,-18.169327,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-13
410,-5.181066,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-14
411,20.170254,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-15
412,32.385635,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-16
413,-29.758589,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-17
414,-29.310705,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-18
415,-24.511217,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-19
416,-23.251884,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-20
417,-6.8616853,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-21
418,18.126255,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-22
419,31.723295,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-23
420,-28.211107,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-24
421,-22.144146,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-25
422,-23.135172,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-26
423,-25.856194,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-27
424,-6.9641848,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-28
425,17.60698,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-02-29
426,29.806898,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-01
427,-25.622253,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-02
428,-19.598455,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-03
429,-14.870114,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-04
430,-10.893122,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-05
431,-0.9724551,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-06
432,25.285027,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-07
433,37.892555,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-08
434,-26.139088,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-09
435,-25.959497,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-10
436,-20.401382,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-11
437,-17.46276,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-12
438,-4.152539,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-13
439,21.780848,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-14
440,35.032375,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-15
441,-28.926819,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-16
442,-28.626053,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-17
443,-23.747244,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-18
444,-22.288925,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-19
445,-5.7158284,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-20
446,19.812353,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-21
447,32.717533,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-22
448,-28.184292,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-23
449,-23.610056,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-24
450,-24.1168,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-25
451,-25.250336,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-26
452,-5.748718,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-27
453,19.32679,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-28
454,30.341074,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-29
455,-24.336504,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-30
456,-11.21681,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-03-31
457,-12.351073,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-01
458,-21.906775,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-02
459,-10.560176,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-03
460,19.282572,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-04
461,35.384663,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-05
462,-27.19533,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-06
463,-26.437908,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-07
464,-19.611479,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-08
465,-15.6881,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-09
466,-2.7804577,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-10
467,23.869925,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-11
468,38.147194,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-12
469,-27.418396,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-13
470,-27.79125,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-14
471,-22.603264,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-15
472,-20.56408,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-16
473,-4.623367,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-17
474,21.57807,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-18
475,34.825455,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-19
476,-28.470814,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-20
477,-28.022251,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-21
478,-24.607735,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-22
479,-24.145937,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-23
480,-4.9881225,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-24
481,20.73359,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-25
482,31.257572,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-26
483,-26.253119,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-27
484,-16.300055,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-28
485,-17.558474,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-29
486,-23.597658,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-04-30
487,-3.9644344,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-01
488,19.479486,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-02
489,37.365665,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-03
490,-25.208237,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-04
491,-24.152716,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-05
492,-18.80164,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-06
493,-14.873139,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-07
494,-2.1005893,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-08
495,25.208725,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-09
496,41.04057,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-10
497,-25.635778,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-11
498,-27.386038,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-12
499,-22.238516,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-13
500,-19.864315,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-14
501,-3.986465,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-15
502,22.842226,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-16
503,36.429073,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-17
504,-28.12429,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-18
505,-28.647497,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-19
506,-24.419529,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-20
507,-23.516626,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-21
508,-4.4359503,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-22
509,21.874052,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-23
510,32.029816,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-24
511,-27.183,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-25
512,-20.099545,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-26
513,-21.506752,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-27
514,-24.844044,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-28
515,-3.4959674,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-29
516,22.270525,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-30
517,30.045702,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-05-31
518,-22.897604,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-01
519,-35.30803,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-02
520,-33.276604,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-03
521,-28.409906,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-04
522,-9.8282175,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-05
523,20.587412,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-06
524,39.452694,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-07
525,-26.125729,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-08
526,-27.265377,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-09
527,-22.009703,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-10
528,-19.041561,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-11
529,-3.5180607,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-12
530,24.0399,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-13
531,38.99111,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-14
532,-27.0109,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-15
533,-28.592554,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-16
534,-24.203678,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-17
535,-22.812561,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-18
536,-4.2046447,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-19
537,22.788315,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-20
538,33.46057,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-21
539,-27.92757,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-22
540,-26.374897,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-23
541,-24.854912,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-24
542,-25.20715,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-25
543,-3.5553281,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-26
544,22.861614,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-27
545,30.312164,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-28
546,-25.309963,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-29
547,-12.407424,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-06-30
548,-14.095221,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-01
549,-28.096123,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-02
550,-13.949949,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-03
551,18.149958,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-04
552,39.682865,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-05
553,-25.153215,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-06
554,-21.77359,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-07
555,-20.778265,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-08
556,-18.710867,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-09
557,-3.551302,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-10
558,24.644327,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-11
559,40.693443,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-12
560,-25.670958,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-13
561,-28.878092,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-14
562,-24.647785,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-15
563,-22.997774,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-16
564,-4.2975907,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-17
565,23.335812,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-18
566,34.458782,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-19
567,-27.910543,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-20
568,-29.364735,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-21
569,-25.849977,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-22
570,-25.537172,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-23
571,-3.7022092,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-24
572,23.30551,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-25
573,30.524824,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-26
574,-26.556639,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-27
575,-16.958847,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-28
576,-18.917913,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-29
577,-24.333939,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-30
578,-1.8904854,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-07-31
579,24.518631,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-01
580,44.501892,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-02
581,-20.724556,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-03
582,-18.525318,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-04
583,-19.77764,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-05
584,-23.211224,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-06
585,-8.169457,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-07
586,21.746012,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-08
587,40.37515,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-09
588,-25.288948,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-10
589,-26.24183,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-11
590,-24.405348,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-12
591,-22.927326,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-13
592,-4.7017245,KaggleMart,Kaggle for Kids: One Smart Goose,Italy,2020-08-14
